testu_hitza	hitz_egokitua	lemma	mlv_lexeme	aingura	token_zbk	testuingurua-ezker	testu-hitza	eskuin-testuingurua
eztia	eztia	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#28	579	... Miserikordiaz bete ziraden jaun	eztia	! @ Otoi , enzun jazadazu neure orazionia ...
eztia	eztia	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#42	958	... Biotzian diraustazu gertuz , ama	eztia	, @ zure orduko doloriak eta bihotz zauriak ...
eztia	eztia	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#111	2567	... @ zuk gibela badidazu , elas , ama	eztia	, @ ordu hartan diakusazut galdu neure buruia ...
eztia	eztia	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#121	2799	... ordu hartan hel zakitzat , otoi , ama	eztia	, @ ararteko leial eta neure aiutaria . ...
eztia	eztia	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#123	2844	... @ Zeren untsa orit ziten nizaz , ama	eztia	, @ gogo honez erranen dut zuri Ave ...
eztia	eztia	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#157	3729	... Ama	eztia	, nik badagit zure kontra faltarik , @ ...
eztia	eztia	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#172	4072	... Irudi zait , emaztea dela gauza	eztia	, @ donario guzietan guziz gauza emia ; ...
eztik	eztik	eztika	https://monumenta.wikibase.cloud/wiki/Lexeme:L26565	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#141	3296	... , nik diosat egia : @ finian ere	eztik	uzten hark galtzera beria , @ orduian ere ...
eztu	eztu	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#155	3678	... gure ororen ama zira dignerik ; @ amak	eztu	sofritzeko semen artian gerlarik ; @ samurturik badakutsu ...
fabore	fabore	fabore	https://monumenta.wikibase.cloud/wiki/Lexeme:L26666	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#158	3757	... EMAZTEN	FABORE	 ...
faboretan	faboretan	fabore	https://monumenta.wikibase.cloud/wiki/Lexeme:L26666	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#2	55	... , nola batere ezten asaiatu bere lengoaje propriaren	faboretan	heuskaraz zerbait obra egitera eta eskributan imeitera , ...
falseria	faltseria	faltseria	https://monumenta.wikibase.cloud/wiki/Lexeme:L26736	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#286	6167	... ioan ez aninz ogenduru ninzaten @ Ene kontra	falseria	bethi zinhetsi zaten @ Iustizian enzun baninz sarri ...
falsu	faltsu	faltsu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26745	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#289	6235	...  	Falsu	testimoniotik ezin ehor begira ; @ halaz kondemnatu ...
falsuiak	faltsuiak	faltsu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26745	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#139	3240	... @ Elas , otoi , aribira bertze amore	falsuiak	. @ Harekila segur dugu behar dugun guzia ...
falsuki	faltsuki	faltsuki	https://monumenta.wikibase.cloud/wiki/Lexeme:L26748	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#68	1549	... eduki ; @ fama gaitzik ez temala lagunari	falsuki	; @ bertzen emazte alabak ez desira gaixtoki ...
falta	falta	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#66	1485	... ez dazala nahi ez ukeiena @ ez etare	falta	ere hiaurk nahi duiana ; @ lege honi ...
falta	falta	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#74	1656	... Erioa manazen du , ezein	falta	gaberik @ hilak oro dakatzela aitzinera bizirik , ...
falta	falta	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#107	2490	... Baldin erideiten bada gutan	falta	handia , @ are duzu handiago zutan pietatia ...
falta	falta	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#274	5909	... bertan konsola , @ rne arima jalgiren da	falta	gabe kanpora. » ...
faltarik	faltarik	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#156	3721	... @ gu gaixtoak izan arren , ezten zutan	faltarik	. @ Fin honera hel gizazu , giren ...
faltarik	faltarik	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#157	3734	... Ama eztia , nik badagit zure kontra	faltarik	, @ zuk gaztiga eta dreza nazazu , ...
faltarik	faltarik	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#159	3768	... amorekatik ; @ gizonek utzi balitzate , elaidite	faltarik	. ...
faltarik	faltarik	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#206	4800	... jentilik ; @ harekila ninzanian ez nuien nik	faltarik	; @ nik iagoitik ezin nuke hura bezain ...
faltatu	faltatu	faltatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26729	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#209	4879	... handian , @ nik zugana , dakidala ,	faltatu	ez dut bizian ; @ biok behin sekretuki ...
faltatu	faltatu	faltatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26729	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#292	6334	... @ erregeri , dakidala , nik ez dizit	faltatu	, @ zeren egon behar dudan heben hanbat ...
faltaturen	faltaturen	faltatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26729	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#48	1113	... eginen dut , gaixo bekataria ? @ Arartekoak	faltaturen	, kontra juje handia ; @ abokatzen ez ...
faltaturen	faltaturen	faltatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26729	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#132	3044	... harzaz bertze guziak ; @ behar handien denian	faltaturen	bertziak ; @ uste bano lehen gira hiltzen ...
faltaturen	faltaturen	faltatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26729	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#138	3213	... egunari iguzkia , gau beltzari iluna @ lehen	faltaturen	dira ezi hura gugana , @ balinetan egiazki ...
faltatzen	faltatzen	faltatze	https://monumenta.wikibase.cloud/wiki/Lexeme:L26731	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#35	796	... ahal dagien ; @ hain biaje bortizian konpainia	faltatzen	. ...
faltaz	faltaz	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#52	1226	... hanbat bekatutan deramagu bizia @ eta guhaurk gure	faltaz	galtzen gure buruia . ...
faltaz	faltaz	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#106	2474	... bagir ere oro gira zuriak ; @ gure	faltaz	gal ez dadin , otoi , zure egina ...
faltaz	faltaz	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#202	4734	... nik zugatik dolore , @ orai aldiz zure	faltaz	mutatu niz ni ere ; @ malenkonia etzitela ...
faltaz	faltaz	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#281	6063	... Andre	faltaz	eniz hilen balinba ni lehena ; @ oroz ...
faltaz	faltaz	falta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26722	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#286	6178	... Iustizian enzun baninz sarri ialgi ninzaten @ Haren	faltaz	hasi nuzu iaugitiaz doluzen . ...
fama	fama	fama	https://monumenta.wikibase.cloud/wiki/Lexeme:L26753	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#68	1544	... bertzerena ez dazala ebatsi ez eduki ; @	fama	gaitzik ez temala lagunari falsuki ; @ bertzen ...
fede	fede	fede	https://monumenta.wikibase.cloud/wiki/Lexeme:L26966	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#28	600	... oso neure endelgamenduia , @ alteratu gabetarik zure	fede	sainduian @ gauzen untsa egiteko neure azken finian ...
fedean	fedean	fede	https://monumenta.wikibase.cloud/wiki/Lexeme:L26966	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#168	3995	... batendako , @ gizon baten mila andre bere	fedean	dago . ...
fedia	fedia	fe	https://monumenta.wikibase.cloud/wiki/Lexeme:L26951	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#17	427	... bateiarrira ; @ pensa ezak han duiala rezebitu	fedia	, @ Jeinkoaren grazia eta salbatzeko bidia ; ...
fedia	fedia	fe	https://monumenta.wikibase.cloud/wiki/Lexeme:L26951	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#277	5969	... ; @ ixil endin nahi nikek ala ene	fedia	! @ Hitz gutitan adi ezak , nahi ...
fida	fida	fi	https://monumenta.wikibase.cloud/wiki/Lexeme:L27102	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#51	1197	... salba bano damnatzeko perileko punduian ; @ ehor	fida	ez dadila , otoi banitatian ; @ sainduiak ...
fida	fida	fi	https://monumenta.wikibase.cloud/wiki/Lexeme:L27102	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#142	3330	... utzi darama ; @ ero jokhatuia date hartan	fida	dadina . ...
fida	fida	fi	https://monumenta.wikibase.cloud/wiki/Lexeme:L27102	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#306	6733	... engana , @ ez eta re hitz orotan	fida	ere gizona . @ Jangoikoa , zuk begira ...
figuraren	figuraren	figura	https://monumenta.wikibase.cloud/wiki/Lexeme:L27153	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#137	3193	... bana bistaz hiltzen zuien nahikari satsuia ; @	figuraren	ekustiaz dakikezu egia . ...
fin	fin	fin	https://monumenta.wikibase.cloud/wiki/Lexeme:L27204	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#156	3722	... izan arren , ezten zutan faltarik . @	Fin	honera hel gizazu , giren salbuietarik . @ ...
fin	fin	fin	https://monumenta.wikibase.cloud/wiki/Lexeme:L27204	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#298	6522	... haiek ez nork konsola ; @ penak heben	fin	dik sarri , haienak ez sekulan . @ ...
fina	fina	fin	https://monumenta.wikibase.cloud/wiki/Lexeme:L27204	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#9	330	... harzaz untsa oritu , @ gure hatse eta	fina	hura dela pensatu , @ goiz et arrats ...
finian	finian	fini	https://monumenta.wikibase.cloud/wiki/Lexeme:L27226	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#19	461	... ador ezak debozionez eta galde grazia @ azken	finian	eman diazan rezebitze dignia . ...
finian	finian	fini	https://monumenta.wikibase.cloud/wiki/Lexeme:L27226	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#28	607	... fede sainduian @ gauzen untsa egiteko neure azken	finian	. ...
finian	finian	fini	https://monumenta.wikibase.cloud/wiki/Lexeme:L27226	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#30	664	... sainduiak @ en etsaiak benzi enazan neure azken	finian	. ...
finian	finian	fini	https://monumenta.wikibase.cloud/wiki/Lexeme:L27226	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#50	1178	... , @ gero ez dugun egiteko hezaz azken	finian	; @ arimaz aski egiteko badukegu orduian . ...
finian	finian	fini	https://monumenta.wikibase.cloud/wiki/Lexeme:L27226	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#53	1251	... arimaren gainian @ nola salbaturen duen hura bere	finian	. ...
finian	finian	fini	https://monumenta.wikibase.cloud/wiki/Lexeme:L27226	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#141	3294	... gomend adi , nik diosat egia : @	finian	ere eztik uzten hark galtzera beria , @ ...
floria	floria	flor	https://monumenta.wikibase.cloud/wiki/Lexeme:L27401	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#328	6919	... buruia , @ ezi huien lengoajia izanen da	floria	. @ Prinze eta jaun handiek orok haren ...
formatu	formatu	formatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L27486	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#5	229	... behar luke pensatu @ Jangoikoak nola duien batbedera	formatu	, @ bere irudi propiara gure arima kreatu ...
forogatu	forogatu	fa	https://monumenta.wikibase.cloud/wiki/Lexeme:L26653	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#80	1820	... , @ baietare defendentak bere defensionia ; @	forogatu	datenian nork dukeien zuzena , @ sentenziaz eman ...
forogatu	forogatu	fa	https://monumenta.wikibase.cloud/wiki/Lexeme:L26653	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#312	6771	... @ ezin eskriba zaiteien ; @ orai dute	forogatu	@ enganatu zirela . ...
fortuna	fortuna	fortuna	https://monumenta.wikibase.cloud/wiki/Lexeme:L27511	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#221	5140	... — « Benedika	fortuna	! Ala enkontru hona ! @ Orai begietan ...
fortuna	fortuna	fortuna	https://monumenta.wikibase.cloud/wiki/Lexeme:L27511	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#263	5697	... eman darautazu ahalgeizuna , @ maradikatzen dut neure	fortuna	, @ zeren jin bainendin egun zugana. » ...
frangoki	frangoki	fran	https://monumenta.wikibase.cloud/wiki/Lexeme:L27572	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#8	307	... komunki . @ Obra honak ukenen du goalardona	frangoki	, @ baietare bekatuiak punizione segurki . @ ...
frangoki	frangoki	fran	https://monumenta.wikibase.cloud/wiki/Lexeme:L27572	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#200	4694	... luza baledi , @ arranguren kondatzeko asti nuien	frangoki	, @ ezein ere beldur gabe egoiteko zureki ...
franko	franko	franko	https://monumenta.wikibase.cloud/wiki/Lexeme:L27585	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#219	5128	... — « Etai lelori bai lelo , pota	franko	, bertzea bego . @ Andrea , mintza ...
franzesa	frantzesa	frantzes	https://monumenta.wikibase.cloud/wiki/Lexeme:L27600	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#322	6839	... Ezein ere lengoajerik @ ez	franzesa	ez bertzerik @ orai ez da erideiten @ ...
fruktu	fruktu	fr	https://monumenta.wikibase.cloud/wiki/Lexeme:L27540	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#97	2272	... eta zeruiak , @ iguzkia , ilargia eta	fruktu	guziak . ...
fundatu	fundatu	fundatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L27795	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#26	565	... daten orit egun berian @ eta noren izenetan	fundatu	den eliza ; @ orituki otoi egin , ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#63	1392	... ehork hala ezpaditu , @ ahal bailiaki duda	gabe	ezin dateiela salbu @ bere bekatuiak oro baditu ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#64	1435	... bano segurago gure gogua diakutsu ; @ gogua	gabe	hura baitan hitzak oro afer tuzu . @ ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#68	1511	... gainetik ; @ haren izena ez jura kausa	gabe	banoki ; @ igandiak eta bestak sanktifika debotki ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#133	3079	... badazagu , ohoratu girate . @ bertzegatik hura	gabe	oro galdu girade . ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#144	3393	... , @ jin dadinik ez du uzten hartu	gabe	grazian . ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#145	3396	... Kulpa	gabe	ehor ez da haur da segur egia ; ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#165	3903	... soinera eta jatera , @ eri denian andre	gabe	galdu gizon egurra ; @ hil badadi hura ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#192	4542	... lehen liro erdira ene bihotza ; @ duda	gabe	eror nainde han berian hilhoza ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#200	4698	... asti nuien frangoki , @ ezein ere beldur	gabe	egoiteko zureki . ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#227	5214	... ; @ orai , otoi , enadila ogen	gabe	difama. » ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#247	5440	... Jendiak diradela hasi bekaitzen , @ laidok hartu	gabe	geldi gitezen , @ jendek irrigarri gerta ezkiten. ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#260	5646	... Halaz despeditu nahi nuzuia ? @ Hebetik joan	gabe	ene buruia @ rgin behar duzu ene nahia. ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#274	5910	... konsola , @ rne arima jalgiren da falta	gabe	kanpora. » ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#276	5947	... eta arima zurekila dirade @ Bihoz eta arima	gabe	ehor ezin lizate , @ zu eta ni ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#285	6157	... , @ joan nendin , ez nagien ogen	gabe	ihesik . ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#289	6254	... eta mira ez dakigula , @ balinetan bide	gabe	akusatu bagira ; @ pazientza dugun eta Jeinkoak ...
gabe	gabe	gabe	https://monumenta.wikibase.cloud/wiki/Lexeme:L27928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#297	6487	... gaztigatu ohi du ; @ bihi unak gorde	gabe	behar dizi xahutu ; @ Jangoikoak nitzaz ere ...
gaberik	gaberik	gaberik	https://monumenta.wikibase.cloud/wiki/Lexeme:L27941	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#6	252	... mutil gaixtoa eduki @ ez pagatu soldatarik zerbizatu	gaberik	; @ Jangoikua ari duzu hala hala gureki ...
gaberik	gaberik	gaberik	https://monumenta.wikibase.cloud/wiki/Lexeme:L27941	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#6	264	... gureki : @ gloriarik ez emanen hongi egin	gaberik	. ...
gaberik	gaberik	gaberik	https://monumenta.wikibase.cloud/wiki/Lexeme:L27941	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#8	293	... Ogirik ez dakusat biltzen hazi erein	gaberik	; @ nork zer hazi erein baitu biltzen ...
gaberik	gaberik	gaberik	https://monumenta.wikibase.cloud/wiki/Lexeme:L27941	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#73	1645	... bildurik ; @ ehon ere ehor ere eskapatu	gaberik	@ zeru eta lur guzia daude ikaraturik . ...
gaberik	gaberik	gaberik	https://monumenta.wikibase.cloud/wiki/Lexeme:L27941	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#74	1657	... Erioa manazen du , ezein falta	gaberik	@ hilak oro dakatzela aitzinera bizirik , @ ...
gaberik	gaberik	gaberik	https://monumenta.wikibase.cloud/wiki/Lexeme:L27941	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#75	1693	... eta bortizki @ han direnak igor izan luzamendu	gaberik	, @ arima eta gorputzetan nahi tuiela ikusi ...
gaberik	gaberik	gaberik	https://monumenta.wikibase.cloud/wiki/Lexeme:L27941	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#79	1797	... pizturik , @ orok hara behar dute eskusatu	gaberik	. ...
gaberik	gaberik	gaberik	https://monumenta.wikibase.cloud/wiki/Lexeme:L27941	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#84	1944	... egun harzaz orit giten , otoi , hara	gaberik	. ...
gaberik	gaberik	gaberik	https://monumenta.wikibase.cloud/wiki/Lexeme:L27941	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#91	2106	... Juje jaunak manaturen , bera jaugin	gaberik	, @ gauza oro xahu dezan behin suiak ...
gaberik	gaberik	gaberik	https://monumenta.wikibase.cloud/wiki/Lexeme:L27941	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#92	2150	... » . @ Orok hara behar dugu eskusatu	gaberik	. ...
