testu_hitza	hitz_egokitua	lemma	mlv_lexeme	aingura	testuingurua
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Baña cer da hori Virgiña guciz santea? cer esan nai digu zeure aurpeguiera damugarri orrec? Cerentzat dezu soñeco gaua dirudien hori? Cer eguin da zeure beguien gozoa? nora joan da zeure arpeguico edertasuna? non ezcutatu da zeure colorearen naste churigorri preciatu hura, edo nola dago aiñ itsusqui ubelduric? Oraindaño esan oi cideen, zeu ciñala araco ceruan beiñ batean aguertu zan señale aundia, izarrez burua, illarguiaz oñac, ta gorputz gucia eguzquiaz janci, ta ederturic ceucana.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Ezperen non cerate esquer gaistoco izarrac? Oi eta atera albaneguiz beren lecutic, Señora oni beardanezco coroe bat eguiteco! Non cera, Cinthia, illargui aldagarria? Oi eta albanegui oñazpicotzat ezarri aren oñazpietan! Non ote zabiltza oraingoan bederic ezaguera bagueco eguzqui itsua? Oi eta zeure argui-errañuetatic epaqui albaneguio gueure Ama mindun oni manturic ederrena! Orrela egon bear deu Virginaric gozoena, miñez, damuz, ezpataz ene biotza josiric?
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Baña cer da hori Virgiña guciz santea? cer esan nai digu zeure aurpeguiera damugarri orrec? Cerentzat dezu soñeco gaua dirudien hori? Cer eguin da zeure beguien gozoa? nora joan da zeure arpeguico edertasuna? non ezcutatu da zeure colorearen naste churigorri preciatu hura, edo nola dago aiñ itsusqui ubelduric? Oraindaño esan oi cideen, zeu ciñala araco ceruan beiñ batean aguertu zan señale aundia, izarrez burua, illarguiaz oñac, ta gorputz gucia eguzquiaz janci, ta ederturic ceucana.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Ezperen non cerate esquer gaistoco izarrac? Oi eta atera albaneguiz beren lecutic, Señora oni beardanezco coroe bat eguiteco! Non cera, Cinthia, illargui aldagarria? Oi eta albanegui oñazpicotzat ezarri aren oñazpietan! Non ote zabiltza oraingoan bederic ezaguera bagueco eguzqui itsua? Oi eta zeure argui-errañuetatic epaqui albaneguio gueure Ama mindun oni manturic ederrena! Orrela egon bear deu Virginaric gozoena, miñez, damuz, ezpataz ene biotza josiric?
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Non da zeure seme bacarra? non zeure argui, zeure asnase, zeure bicia? Ote da gurutzean dagoan gorputz itsusi beztu hura? Oi eta hori orrela baldin bada, cein ur, ta sa- mur jarioco zaizcan negarrac bere beguietatic gueure erreguiñari! ô mocadera, lienzo churi alaco negar tantaz beté ta üanditu ciñatenac! norc emango liquet zuetatic bat, nere ezpañac uquitzeco, ta Virgiñaren negar inocenteaquin, gaitzbagueacquin, nere negar pecatariac nastutzeco? Cein dan latz eta gogor nere egungo bear gaya! ecin hitzic eguin daguiquet, graciac ezpadit laguntzen: ta eztet hura billatzeco nora nere burua irauli.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Non da zeure seme bacarra? non zeure argui, zeure asnase, zeure bicia? Ote da gurutzean dagoan gorputz itsusi beztu hura? Oi eta hori orrela baldin bada, cein ur, ta sa- mur jarioco zaizcan negarrac bere beguietatic gueure erreguiñari! ô mocadera, lienzo churi alaco negar tantaz beté ta üanditu ciñatenac! norc emango liquet zuetatic bat, nere ezpañac uquitzeco, ta Virgiñaren negar inocenteaquin, gaitzbagueacquin, nere negar pecatariac nastutzeco? Cein dan latz eta gogor nere egungo bear gaya! ecin hitzic eguin daguiquet, graciac ezpadit laguntzen: ta eztet hura billatzeco nora nere burua irauli.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Non da zeure seme bacarra? non zeure argui, zeure asnase, zeure bicia? Ote da gurutzean dagoan gorputz itsusi beztu hura? Oi eta hori orrela baldin bada, cein ur, ta sa- mur jarioco zaizcan negarrac bere beguietatic gueure erreguiñari! ô mocadera, lienzo churi alaco negar tantaz beté ta üanditu ciñatenac! norc emango liquet zuetatic bat, nere ezpañac uquitzeco, ta Virgiñaren negar inocenteaquin, gaitzbagueacquin, nere negar pecatariac nastutzeco? Cein dan latz eta gogor nere egungo bear gaya! ecin hitzic eguin daguiquet, graciac ezpadit laguntzen: ta eztet hura billatzeco nora nere burua irauli.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Non da zeure seme bacarra? non zeure argui, zeure asnase, zeure bicia? Ote da gurutzean dagoan gorputz itsusi beztu hura? Oi eta hori orrela baldin bada, cein ur, ta sa- mur jarioco zaizcan negarrac bere beguietatic gueure erreguiñari! ô mocadera, lienzo churi alaco negar tantaz beté ta üanditu ciñatenac! norc emango liquet zuetatic bat, nere ezpañac uquitzeco, ta Virgiñaren negar inocenteaquin, gaitzbagueacquin, nere negar pecatariac nastutzeco? Cein dan latz eta gogor nere egungo bear gaya! ecin hitzic eguin daguiquet, graciac ezpadit laguntzen: ta eztet hura billatzeco nora nere burua irauli.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Non da zeure seme bacarra? non zeure argui, zeure asnase, zeure bicia? Ote da gurutzean dagoan gorputz itsusi beztu hura? Oi eta hori orrela baldin bada, cein ur, ta sa- mur jarioco zaizcan negarrac bere beguietatic gueure erreguiñari! ô mocadera, lienzo churi alaco negar tantaz beté ta üanditu ciñatenac! norc emango liquet zuetatic bat, nere ezpañac uquitzeco, ta Virgiñaren negar inocenteaquin, gaitzbagueacquin, nere negar pecatariac nastutzeco? Cein dan latz eta gogor nere egungo bear gaya! ecin hitzic eguin daguiquet, graciac ezpadit laguntzen: ta eztet hura billatzeco nora nere burua irauli.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Bada, ô Virgiña guciz santea, norc esango digu, cembat nai izandu cinion zeure semeari, ta cembat damu artu cenduan aren eriotzean? baña nolaco semea? Christo Jesus, ama gucietatic jaio dan semeric ederrena, ceruac oraindaño prestatu deuen gazteric lirañena, doaiñic andi- enecoa, cintzo, yaquintsu, zur, gozó, guciaquicoa, ta ceru gucien miraria.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Eta doloreen Ama, cer diozu? arren hori da zeure semea? Espiritu Santuagandic sortu zana? Secula guciac icusi deueen guizonic ederrena? Nola dago bada hitzic, asnaseric, bicirican bague? Nora zaca bere záiñetaco odola? Lurrean, baratza, cale, bide gucietan isuria, ta borrero latzen oñazpietan, abere batena baliz bezala.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Eta doloreen Ama, cer diozu? arren hori da zeure semea? Espiritu Santuagandic sortu zana? Secula guciac icusi deueen guizonic ederrena? Nola dago bada hitzic, asnaseric, bicirican bague? Nora zaca bere záiñetaco odola? Lurrean, baratza, cale, bide gucietan isuria, ta borrero latzen oñazpietan, abere batena baliz bezala.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Eta doloreen Ama, cer diozu? arren hori da zeure semea? Espiritu Santuagandic sortu zana? Secula guciac icusi deueen guizonic ederrena? Nola dago bada hitzic, asnaseric, bicirican bague? Nora zaca bere záiñetaco odola? Lurrean, baratza, cale, bide gucietan isuria, ta borrero latzen oñazpietan, abere batena baliz bezala.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Ay Virgiña, gueure Ama! ez diazela beste lecutara zeure doloreac: badira eleiz onetan arria baño gogorragoco biotzac.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Betoz nigana, nere biotz pecatari onetara: au da zeure eralle traidore, miñez, dolorez, ta damuz betetzen zaituena.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Ni naiz nere pecatuaquin zeure semeari bicia quentzen digodana.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Ay Virgiña, gueure Ama! ez diazela beste lecutara zeure doloreac: badira eleiz onetan arria baño gogorragoco biotzac.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Betoz nigana, nere biotz pecatari onetara: au da zeure eralle traidore, miñez, dolorez, ta damuz betetzen zaituena.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Ni naiz nere pecatuaquin zeure semeari bicia quentzen digodana.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Ay Virgiña, gueure Ama! ez diazela beste lecutara zeure doloreac: badira eleiz onetan arria baño gogorragoco biotzac.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Betoz nigana, nere biotz pecatari onetara: au da zeure eralle traidore, miñez, dolorez, ta damuz betetzen zaituena.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Ni naiz nere pecatuaquin zeure semeari bicia quentzen digodana.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#13	), zeure aren anima batetic bestera igaroco deu ezpatac.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#13	Argatic Jeremiasec, besteric etzeuala cerequin Virgiñaren dolorea neurtu, berari cegocala, esan ceuan, aundia da itsasoa bezala zeure miña ta damua,
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	Ezperen Aita Eternoa, arren zeuc ere consolatzen eztezu zeure alaba maitea! ez, ez; berariaz laja deu eroria, ta egun gucian damuz ta miñez azpiratua,
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	Espiritu consolagarria, arren zeuc ere ez, eztezu zeuc ere zeure ain biotzecoa dezun esposea consolatzen? Oi eta miñaren portitza! berariaz ezcutatu zaca, ta urruti chitez igues eguindio,
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Nombait ala bearco cenduen ama penatua, ez bestetan, ezpada uts utsic zeure negarretan arquitu gozagarri piscaren bat.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Virgiña santearen biotzean sartzen dira dolore, damu, atsecabe, miñ gucien ibayac: oi eta au miñez betericaco itsaso neurri baguea! eguizu bada negar, ama santea, biotza cerbait ustutzceco, pisu itogarri hori arintzeco, zeure anima piscacho bat bederic lasaitzeco: baña
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Isuri eguizu neure beguietara zeure itsaso orretatic negarrezco erreten bat, eraguin daguion negar neure biotz oni, ta are odola salterazo daguion ugari.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	), emacumea, orra zeure semea.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Andre hori da zeure ama, aiñ ondo aci cinduena, ain gozo bere bularrez bazcatu cinduena: cergatic bada deitzen eztiozu zeure ama? ausaz lotsa cera alaco amagandic jaio izateaz? Eztaquit, nola dedan hitz oec esateco biotzic: eztigot hizcunde oni jarraitu nai gueiago.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Andre hori da zeure ama, aiñ ondo aci cinduena, ain gozo bere bularrez bazcatu cinduena: cergatic bada deitzen eztiozu zeure ama? ausaz lotsa cera alaco amagandic jaio izateaz? Eztaquit, nola dedan hitz oec esateco biotzic: eztigot hizcunde oni jarraitu nai gueiago.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	, San Juani cegocala, ta argan gueroi gucioi, orra non dezun zeure semea, zuzas contu iduqui ta zaituco zaituena.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Baña Eleiza Santea, zeure colcoan, zeure barrutian, emen Azcoitian, badira guizon ta emacume ascó, ez erruquiric, ez damuric, ez miñic, ez guichien dan sentimenduric deueenac, Virgiña icusiagatic doloreen gueieguiaz gañez eguinic.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Baña Eleiza Santea, zeure colcoan, zeure barrutian, emen Azcoitian, badira guizon ta emacume ascó, ez erruquiric, ez damuric, ez miñic, ez guichien dan sentimenduric deueenac, Virgiña icusiagatic doloreen gueieguiaz gañez eguinic.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Zeugana gatoz gucioc, zeure amodioac gácartzi zeure óñetara: besteac artzen dituzu ondo, ez algaituzu geu botaco zeugandic.
zeure	zeure	zeure	https://monumenta.wikibase.cloud/wiki/Lexeme:L84165	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztegu mereci zeure seme alaba izatea; baña ala ere nai oi dezu dei zaguitzaten pecatarien ama.
